effort,defective,non-defective,benefit,cost
4380.455613178791,165,9662,1393,56327.9007126
3079.4540794146674,47,9780,1393,56327.9007126
3246.64907191178,55,9772,1393,56327.9007126
4642.099610629705,44,9783,1393,56327.9007126
3426.6823870070266,54,9773,1393,56327.9007126
4349.116591961903,48,9779,1393,56327.9007126
3779.00792874104,40,9787,1393,56327.9007126
2078.242726543347,51,9776,1393,56327.9007126
4480.889610309595,45,9782,1393,56327.9007126
4541.952651583793,53,9774,1393,56327.9007126
