effort,defective,non-defective,benefit,cost
517.3425955145769,180,3827,351,1248.9166667
61.467016317272744,16,3992,351,1248.9166667
100.46761904761904,14,3994,351,1248.9166667
20.47188208716667,16,3992,351,1248.9166667
274.3953260553036,25,3983,351,1248.9166667
139.57572562928064,24,3984,351,1248.9166667
101.42976723001031,24,3984,351,1248.9166667
87.9377122884632,14,3994,351,1248.9166667
132.01127034729976,23,3985,351,1248.9166667
75.70071733891972,19,3989,351,1248.9166667
151.39347225123166,20,3988,351,1248.9166667
61.28371712374636,23,3985,351,1248.9166667
41.9948717948718,13,3995,351,1248.9166667
78.40670329670328,18,3990,351,1248.9166667
122.1596945729656,28,3980,351,1248.9166667
198.96092436974786,17,3991,351,1248.9166667
277.5357142857143,10,3998,351,1248.9166667
231.54264164423557,22,3986,351,1248.9166667
338.38703823753025,16,3992,351,1248.9166667
106.07414727922733,21,3987,351,1248.9166667
89.05863756962238,28,3980,351,1248.9166667
78.53995659483915,26,3982,351,1248.9166667
150.90725744367202,21,3987,351,1248.9166667
170.80513510888275,19,3989,351,1248.9166667
27.37317251406433,20,3988,351,1248.9166667
289.35262511659454,18,3990,351,1248.9166667
14.637336934529916,15,3993,351,1248.9166667
194.7554473331746,15,3993,351,1248.9166667
271.4538344222876,18,3990,351,1248.9166667
166.286631935,18,3990,351,1248.9166667
139.1542063818534,17,3991,351,1248.9166667
38.94854978396104,22,3986,351,1248.9166667
67.9877490494296,17,3991,351,1248.9166667
202.07999680666663,22,3986,351,1248.9166667
24.5,19,3989,351,1248.9166667
36.32460317738095,15,3993,351,1248.9166667
129.98503661458977,22,3986,351,1248.9166667
258.4071841355519,21,3987,351,1248.9166667
12.140873014285715,20,3988,351,1248.9166667
106.1669142410101,19,3989,351,1248.9166667
50.67502834314286,20,3988,351,1248.9166667
144.05071194722223,12,3996,351,1248.9166667
181.10128205128206,21,3987,351,1248.9166667
83.0626451544228,20,3988,351,1248.9166667
128.83306692170328,20,3988,351,1248.9166667
116.74535464546454,17,3991,351,1248.9166667
148.7616605600415,16,3992,351,1248.9166667
108.33022533090909,20,3988,351,1248.9166667
338.6749819620274,20,3988,351,1248.9166667
107.39992880072185,26,3981,351,1248.9166667
