effort,defective,non-defective,benefit,cost
448.9029339556507,224,4230,456,536.6083333299999
41.46042240057108,23,4431,456,536.6083333299999
76.33165266106442,17,4437,456,536.6083333299999
276.7101190642857,22,4432,456,536.6083333299999
107.43411171839743,18,4436,456,536.6083333299999
100.80104714126453,23,4431,456,536.6083333299999
111.4857356126761,23,4431,456,536.6083333299999
147.61526894101584,15,4439,456,536.6083333299999
61.64854536207082,22,4432,456,536.6083333299999
155.22244839704544,23,4431,456,536.6083333299999
29.948551693404635,23,4431,456,536.6083333299999
79.24707792207793,21,4433,456,536.6083333299999
497.4520392009275,24,4430,456,536.6083333299999
151.5391398130719,20,4434,456,536.6083333299999
62.7023322739627,22,4432,456,536.6083333299999
144.23764089166664,15,4439,456,536.6083333299999
47.482197749643646,25,4429,456,536.6083333299999
33.694960320238096,15,4439,456,536.6083333299999
55.28065177199581,19,4435,456,536.6083333299999
407.4333045694203,31,4423,456,536.6083333299999
101.32689115258447,31,4423,456,536.6083333299999
198.2251342659516,20,4434,456,536.6083333299999
501.51789995197805,20,4434,456,536.6083333299999
93.91304347853864,23,4431,456,536.6083333299999
327.52204435606086,23,4431,456,536.6083333299999
242.45607159242758,23,4431,456,536.6083333299999
97.79047619047618,18,4436,456,536.6083333299999
61.27515601660866,27,4427,456,536.6083333299999
195.34707709821657,24,4430,456,536.6083333299999
60.67879953577665,21,4433,456,536.6083333299999
109.57896131646133,26,4428,456,536.6083333299999
49.67449998839675,22,4432,456,536.6083333299999
123.49190887550867,18,4436,456,536.6083333299999
36.80341062725275,27,4427,456,536.6083333299999
73.81745273367729,19,4435,456,536.6083333299999
32.62083333333333,19,4435,456,536.6083333299999
87.19616800444125,17,4437,456,536.6083333299999
70.05366901080733,21,4433,456,536.6083333299999
141.989288043159,31,4423,456,536.6083333299999
51.23661616302489,22,4432,456,536.6083333299999
122.72100759982152,27,4427,456,536.6083333299999
40.887659771182946,23,4431,456,536.6083333299999
38.1819300797242,27,4427,456,536.6083333299999
75.23979630513364,28,4426,456,536.6083333299999
52.34031605649252,18,4436,456,536.6083333299999
151.79592589417294,29,4425,456,536.6083333299999
246.74162826743483,28,4426,456,536.6083333299999
302.92434302395264,34,4420,456,536.6083333299999
218.41759227768398,21,4433,456,536.6083333299999
214.62736013944348,24,4430,456,536.6083333299999
