effort,defective,non-defective,benefit,cost
505.1588826926448,192,3370,303,1156.3129120899998
162.01001000555402,21,3542,303,1156.3129120899998
82.49037332011675,24,3539,303,1156.3129120899998
45.61904762738095,16,3547,303,1156.3129120899998
54.74076923076923,18,3545,303,1156.3129120899998
215.39207902004142,23,3540,303,1156.3129120899998
28.30448717948718,13,3550,303,1156.3129120899998
254.18208878107143,15,3548,303,1156.3129120899998
37.85714285714286,14,3549,303,1156.3129120899998
135.18708200006535,17,3546,303,1156.3129120899998
193.56742347941176,20,3543,303,1156.3129120899998
220.16300366300368,21,3542,303,1156.3129120899998
58.45960567146465,12,3551,303,1156.3129120899998
184.29878977053116,21,3542,303,1156.3129120899998
163.41376262611112,12,3551,303,1156.3129120899998
123.54563491916667,12,3551,303,1156.3129120899998
150.51190476214285,14,3549,303,1156.3129120899998
132.2189678543845,17,3546,303,1156.3129120899998
98.17063492063492,25,3538,303,1156.3129120899998
288.43367003959594,15,3548,303,1156.3129120899998
159.5775041009524,17,3546,303,1156.3129120899998
245.69456084923078,15,3548,303,1156.3129120899998
162.4901110975413,26,3537,303,1156.3129120899998
93.55555555666666,12,3551,303,1156.3129120899998
335.37668510642106,22,3541,303,1156.3129120899998
197.80134792933873,21,3542,303,1156.3129120899998
0.0,11,3552,303,1156.3129120899998
172.33155364903175,18,3545,303,1156.3129120899998
159.04545454545453,14,3549,303,1156.3129120899998
404.64761904761906,17,3546,303,1156.3129120899998
41.9664533130072,21,3542,303,1156.3129120899998
61.55235736474748,16,3547,303,1156.3129120899998
188.87194749692915,20,3543,303,1156.3129120899998
89.71909340206349,18,3545,303,1156.3129120899998
151.76595655885714,15,3548,303,1156.3129120899998
105.23341307813727,23,3540,303,1156.3129120899998
38.482528429508385,20,3543,303,1156.3129120899998
188.9182400949573,19,3544,303,1156.3129120899998
67.9090277895,13,3550,303,1156.3129120899998
167.237012987013,11,3552,303,1156.3129120899998
166.2463203490476,15,3548,303,1156.3129120899998
124.59074762595239,16,3547,303,1156.3129120899998
68.46225490196079,18,3545,303,1156.3129120899998
97.94037047434507,23,3540,303,1156.3129120899998
180.317424233,15,3548,303,1156.3129120899998
224.06141636179123,18,3545,303,1156.3129120899998
38.0,12,3551,303,1156.3129120899998
97.11706671841272,11,3552,303,1156.3129120899998
374.12151875943545,18,3545,303,1156.3129120899998
223.13708072908497,17,3546,303,1156.3129120899998
