effort,defective,non-defective,benefit,cost
486.0159321728143,161,2511,107,73.6
33.56309523809524,14,2658,107,73.6
15.094708994857143,10,2662,107,73.6
125.29583651655463,18,2654,107,73.6
176.1207671945635,12,2660,107,73.6
115.6227272660606,11,2661,107,73.6
172.40000003249997,8,2664,107,73.6
201.27446936192143,20,2652,107,73.6
58.10227272727273,12,2660,107,73.6
183.75761181477054,12,2660,107,73.6
23.96984126969841,11,2661,107,73.6
145.53589743923078,13,2659,107,73.6
314.14583335,16,2656,107,73.6
283.47222222222223,9,2663,107,73.6
108.5,7,2665,107,73.6
130.5163194115,19,2653,107,73.6
270.99264705882354,17,2655,107,73.6
286.2812830221429,17,2655,107,73.6
121.68829365121033,10,2662,107,73.6
50.45735431935065,14,2658,107,73.6
20.714774114774112,15,2657,107,73.6
141.30395760261752,16,2656,107,73.6
129.00897818571428,14,2658,107,73.6
285.91363635,11,2661,107,73.6
141.0132653,8,2664,107,73.6
248.83333335000003,11,2661,107,73.6
306.2746449475396,15,2657,107,73.6
295.33333333469693,18,2654,107,73.6
117.59285714285713,10,2662,107,73.6
26.25694444027778,9,2663,107,73.6
37.139759035,10,2662,107,73.6
162.77245902394046,16,2656,107,73.6
119.21666668333334,10,2662,107,73.6
89.24468864468864,16,2656,107,73.6
65.83333333333333,12,2660,107,73.6
151.34133982255557,14,2658,107,73.6
123.79065655924242,12,2660,107,73.6
47.84827954169116,19,2653,107,73.6
89.09285714285714,14,2658,107,73.6
374.31904758266666,14,2658,107,73.6
142.85227272727272,14,2658,107,73.6
47.99999999958334,10,2662,107,73.6
12.3541666675,13,2659,107,73.6
59.56666666666667,8,2664,107,73.6
33.40719696969697,16,2656,107,73.6
87.6542443125,15,2657,107,73.6
127.71529581017678,12,2660,107,73.6
34.36282051282051,13,2659,107,73.6
218.1245129867749,15,2657,107,73.6
8.74920634920635,9,2663,107,73.6
