effort,defective,non-defective,benefit,cost
403.3461154885088,212,678,189,61.142857140000004
0.0,2,888,189,61.142857140000004
0.0,0,890,189,61.142857140000004
0.0,3,887,189,61.142857140000004
290.642326735,4,886,189,61.142857140000004
199.916666665,5,885,189,61.142857140000004
0.0,4,886,189,61.142857140000004
112.5,4,886,189,61.142857140000004
80.85714286,1,889,189,61.142857140000004
0.0,3,887,189,61.142857140000004
103.16571428571429,7,883,189,61.142857140000004
16.8,6,884,189,61.142857140000004
46.958333333333336,7,883,189,61.142857140000004
200.506410255,4,886,189,61.142857140000004
0.0,2,888,189,61.142857140000004
118.25,6,884,189,61.142857140000004
59.55,5,885,189,61.142857140000004
72.84090909,3,887,189,61.142857140000004
65.16666665,4,886,189,61.142857140000004
40.2962963,3,887,189,61.142857140000004
143.7130952,5,885,189,61.142857140000004
41.4,2,888,189,61.142857140000004
32.0,6,884,189,61.142857140000004
198.5,5,885,189,61.142857140000004
0.0,1,889,189,61.142857140000004
142.425,6,884,189,61.142857140000004
136.301834105,5,885,189,61.142857140000004
0.0,4,886,189,61.142857140000004
0.0,3,887,189,61.142857140000004
44.1,6,884,189,61.142857140000004
39.439473685,6,884,189,61.142857140000004
40.68421053,4,886,189,61.142857140000004
26.0,1,889,189,61.142857140000004
295.0416667,3,887,189,61.142857140000004
282.6249999991667,8,882,189,61.142857140000004
284.25,4,886,189,61.142857140000004
207.80808084333333,4,886,189,61.142857140000004
21.316666666666666,5,885,189,61.142857140000004
0.0,1,889,189,61.142857140000004
68.57142857,2,888,189,61.142857140000004
77.0,2,888,189,61.142857140000004
50.66666666666667,4,886,189,61.142857140000004
0.0,2,888,189,61.142857140000004
28.14285714,2,888,189,61.142857140000004
247.66666665,4,886,189,61.142857140000004
302.416666675,6,884,189,61.142857140000004
13.833333333333334,5,885,189,61.142857140000004
119.93333332857142,7,883,189,61.142857140000004
295.8333333333333,3,887,189,61.142857140000004
81.68421053,4,886,189,61.142857140000004
15.47368421,4,886,189,61.142857140000004
15.756944444999998,6,884,189,61.142857140000004
199.96031746999998,6,884,189,61.142857140000004
8.5,3,887,189,61.142857140000004
249.27083331666665,5,885,189,61.142857140000004
118.25,2,888,189,61.142857140000004
41.875,3,887,189,61.142857140000004
30.472222223333333,3,887,189,61.142857140000004
17.25,2,888,189,61.142857140000004
0.0,1,889,189,61.142857140000004
195.58333333333331,4,886,189,61.142857140000004
57.089743588333334,3,887,189,61.142857140000004
85.38461538,2,888,189,61.142857140000004
320.5937500261905,7,883,189,61.142857140000004
7.3999999999999995,5,885,189,61.142857140000004
0.0,6,884,189,61.142857140000004
150.5,2,888,189,61.142857140000004
181.6,2,888,189,61.142857140000004
35.44444445,6,884,189,61.142857140000004
1100.0,4,886,189,61.142857140000004
359.3620110426786,9,881,189,61.142857140000004
0.0,3,887,189,61.142857140000004
172.96875,7,883,189,61.142857140000004
0.0,2,888,189,61.142857140000004
121.666666675,4,886,189,61.142857140000004
130.9375,6,884,189,61.142857140000004
96.04761904761904,7,883,189,61.142857140000004
181.83333333000002,3,887,189,61.142857140000004
0.0,3,887,189,61.142857140000004
249.93333333400003,5,885,189,61.142857140000004
231.5555556,4,886,189,61.142857140000004
29.375,4,886,189,61.142857140000004
0.0,4,886,189,61.142857140000004
54.04761904666667,5,885,189,61.142857140000004
20.393939393333333,4,886,189,61.142857140000004
85.3,5,885,189,61.142857140000004
31.420454545,7,883,189,61.142857140000004
0.0,3,887,189,61.142857140000004
0.0,5,885,189,61.142857140000004
0.0,2,888,189,61.142857140000004
166.56666666666666,7,883,189,61.142857140000004
67.8,3,887,189,61.142857140000004
0.0,5,885,189,61.142857140000004
0.0,3,887,189,61.142857140000004
0.0,2,888,189,61.142857140000004
0.0,2,888,189,61.142857140000004
32.7962963,1,889,189,61.142857140000004
39.33333333333333,4,886,189,61.142857140000004
13.3,5,885,189,61.142857140000004
61.142857140000004,2,888,189,61.142857140000004
