effort,defective,non-defective,benefit,cost
532.3279936678894,199,1581,312,508.33333330000005
32.11666666666667,12,1769,312,508.33333330000005
48.333333333333336,6,1775,312,508.33333330000005
98.3,6,1775,312,508.33333330000005
0.0,6,1775,312,508.33333330000005
29.666666666666668,5,1776,312,508.33333330000005
109.47936077142857,7,1774,312,508.33333330000005
126.87654321,10,1771,312,508.33333330000005
142.97979798333333,7,1774,312,508.33333330000005
0.0,2,1779,312,508.33333330000005
209.46369047285714,11,1770,312,508.33333330000005
243.30612245134918,10,1771,312,508.33333330000005
91.5,7,1774,312,508.33333330000005
214.97121213666665,11,1770,312,508.33333330000005
96.785714285,4,1777,312,508.33333330000005
168.125,5,1776,312,508.33333330000005
37.125,6,1775,312,508.33333330000005
29.889194140476192,8,1773,312,508.33333330000005
56.824561405,9,1772,312,508.33333330000005
222.62420635066667,11,1770,312,508.33333330000005
120.15656565656568,11,1770,312,508.33333330000005
0.0,10,1771,312,508.33333330000005
87.25,6,1775,312,508.33333330000005
16.0,5,1776,312,508.33333330000005
111.2,12,1769,312,508.33333330000005
110.47650601666666,6,1775,312,508.33333330000005
18.029761904285714,8,1773,312,508.33333330000005
43.25,12,1769,312,508.33333330000005
77.62077921714287,7,1774,312,508.33333330000005
218.83472222166668,12,1769,312,508.33333330000005
12.88888888888889,11,1770,312,508.33333330000005
152.40833333166665,5,1776,312,508.33333330000005
0.0,6,1775,312,508.33333330000005
66.35714285750001,6,1775,312,508.33333330000005
179.24126988571427,13,1768,312,508.33333330000005
30.25,9,1772,312,508.33333330000005
111.0320707025397,12,1768,312,508.33333330000005
89.75369457714287,10,1771,312,508.33333330000005
54.75,10,1771,312,508.33333330000005
285.4999999666667,5,1776,312,508.33333330000005
