effort,defective,non-defective,benefit,cost
585.026632992755,220,669,248,285.1666667
193.35737627866666,6,884,248,285.1666667
81.3,6,884,248,285.1666667
415.2583333316667,4,886,248,285.1666667
107.00000000000001,1,889,248,285.1666667
282.14880952333334,6,884,248,285.1666667
352.12619047619046,7,883,248,285.1666667
127.59999999999998,2,888,248,285.1666667
281.9937950605754,10,880,248,285.1666667
205.5,2,888,248,285.1666667
300.2713995780952,7,883,248,285.1666667
291.31495093333336,4,886,248,285.1666667
171.11111110000002,5,885,248,285.1666667
156.69166664933334,6,884,248,285.1666667
173.36616161999999,4,886,248,285.1666667
124.04166666666666,3,887,248,285.1666667
208.3428932165675,9,881,248,285.1666667
602.3007936452382,8,882,248,285.1666667
76.5,2,888,248,285.1666667
504.0,3,887,248,285.1666667
352.3416666666667,5,885,248,285.1666667
39.44444443333334,3,887,248,285.1666667
505.2434523809524,8,882,248,285.1666667
154.45,4,886,248,285.1666667
336.9325396680953,7,883,248,285.1666667
1278.7055555666668,5,885,248,285.1666667
105.55151515333333,6,884,248,285.1666667
375.4666666666667,3,887,248,285.1666667
88.05476190533331,6,884,248,285.1666667
147.52142857095237,7,883,248,285.1666667
134.12962963,3,887,248,285.1666667
0.0,1,889,248,285.1666667
595.75,2,888,248,285.1666667
515.5175438833332,3,887,248,285.1666667
44.75,4,886,248,285.1666667
323.25972222166666,6,884,248,285.1666667
210.8636364,4,886,248,285.1666667
237.08333333333334,3,887,248,285.1666667
143.00000001666666,4,886,248,285.1666667
193.2,4,886,248,285.1666667
242.65719697,5,885,248,285.1666667
415.2003968176191,8,882,248,285.1666667
51.72727273,1,889,248,285.1666667
0.0,0,890,248,285.1666667
189.60833333833335,6,884,248,285.1666667
122.5,4,886,248,285.1666667
164.1875,4,886,248,285.1666667
135.33333333333334,4,886,248,285.1666667
45.28571429,1,889,248,285.1666667
150.12500001666666,4,886,248,285.1666667
