effort,defective,non-defective,benefit,cost
522.7585582101151,177,4277,554,822.0411765
53.33860667989234,22,4432,554,822.0411765
400.850641034641,20,4434,554,822.0411765
55.64254386333333,13,4441,554,822.0411765
75.59829873137255,17,4437,554,822.0411765
122.07541538180688,23,4431,554,822.0411765
69.54146389808912,19,4435,554,822.0411765
82.75576139546729,22,4432,554,822.0411765
170.31411227853533,20,4434,554,822.0411765
68.1,17,4437,554,822.0411765
244.30573544790474,25,4429,554,822.0411765
115.82132034727272,18,4436,554,822.0411765
115.32247304651189,25,4429,554,822.0411765
181.8007575790909,22,4432,554,822.0411765
121.50825496348486,17,4437,554,822.0411765
50.770923142218045,24,4430,554,822.0411765
132.0666508236195,32,4422,554,822.0411765
199.35885642151516,22,4432,554,822.0411765
51.61669213357063,22,4432,554,822.0411765
62.27936507888889,21,4433,554,822.0411765
99.9305555538889,21,4433,554,822.0411765
113.2184661294741,27,4427,554,822.0411765
84.40910888677476,22,4432,554,822.0411765
123.76083916083915,22,4432,554,822.0411765
33.65384615384615,20,4434,554,822.0411765
50.5309523802381,23,4431,554,822.0411765
324.9889391225397,23,4431,554,822.0411765
24.727167621043954,17,4437,554,822.0411765
90.50649350363636,21,4433,554,822.0411765
326.28421052631575,22,4432,554,822.0411765
72.69609728474359,27,4427,554,822.0411765
222.73775859557108,18,4436,554,822.0411765
185.27087186068343,29,4425,554,822.0411765
125.50332992110388,26,4428,554,822.0411765
71.25227543741596,21,4433,554,822.0411765
238.50694444444446,18,4436,554,822.0411765
55.613575309938305,24,4430,554,822.0411765
501.1631037792379,32,4422,554,822.0411765
44.9326320399359,20,4434,554,822.0411765
193.75835601803027,14,4440,554,822.0411765
73.58134762691274,30,4424,554,822.0411765
159.50261307521367,25,4429,554,822.0411765
170.47055976188753,29,4425,554,822.0411765
134.45269729867132,15,4439,554,822.0411765
103.68189400667943,28,4426,554,822.0411765
26.291252865085305,19,4435,554,822.0411765
44.744729884304654,21,4433,554,822.0411765
131.54349638871446,21,4433,554,822.0411765
54.91732521834105,19,4435,554,822.0411765
50.82628711107892,19,4435,554,822.0411765
269.1322138286224,28,4426,554,822.0411765
146.31541520144603,24,4430,554,822.0411765
48.68333333333334,17,4437,554,822.0411765
169.4548909453746,18,4436,554,822.0411765
73.3495811564857,25,4429,554,822.0411765
274.5295815306926,15,4439,554,822.0411765
89.34411582493165,27,4427,554,822.0411765
37.999063628319085,28,4426,554,822.0411765
339.993960942774,24,4430,554,822.0411765
114.24828850078812,22,4432,554,822.0411765
71.58289092295958,25,4429,554,822.0411765
410.9532042405452,24,4430,554,822.0411765
92.65909091,10,4444,554,822.0411765
92.8854645806273,26,4428,554,822.0411765
85.17423399114219,19,4435,554,822.0411765
295.59363831012826,22,4432,554,822.0411765
4.333333333333333,22,4432,554,822.0411765
107.56620191534208,31,4423,554,822.0411765
73.66440569083332,20,4434,554,822.0411765
164.89709409424242,24,4430,554,822.0411765
180.07179487393162,18,4436,554,822.0411765
207.67709026946,30,4424,554,822.0411765
36.53188257256806,33,4421,554,822.0411765
117.29166665785259,18,4436,554,822.0411765
148.64496528333333,24,4430,554,822.0411765
59.74665334785714,19,4435,554,822.0411765
26.946594977333334,14,4440,554,822.0411765
199.74726992256748,29,4425,554,822.0411765
120.72878787402598,24,4430,554,822.0411765
262.06277056558713,19,4435,554,822.0411765
64.6408022934566,28,4426,554,822.0411765
221.11517460094086,21,4433,554,822.0411765
7.236491227936842,25,4429,554,822.0411765
202.16697190015873,14,4440,554,822.0411765
315.8541667,15,4439,554,822.0411765
121.72843822358976,15,4439,554,822.0411765
290.0989818498701,27,4427,554,822.0411765
27.873469387857142,14,4440,554,822.0411765
140.52152990755883,25,4429,554,822.0411765
138.9219628002468,25,4429,554,822.0411765
40.42675736992063,22,4432,554,822.0411765
135.83076843721287,25,4429,554,822.0411765
150.84726939695238,19,4435,554,822.0411765
43.12184169116139,23,4431,554,822.0411765
81.71309523742858,16,4438,554,822.0411765
44.831984127261904,20,4434,554,822.0411765
53.14398034387501,16,4438,554,822.0411765
172.0480017737662,16,4438,554,822.0411765
75.11927054735933,18,4436,554,822.0411765
138.38798391361416,21,4433,554,822.0411765
