effort,defective,non-defective,benefit,cost
436.4912009985867,176,1159,334,658.125
34.7,3,1333,334,658.125
108.89523809857143,10,1326,334,658.125
132.5555556,6,1330,334,658.125
88.507936505,6,1330,334,658.125
121.86011905095239,7,1329,334,658.125
61.36363636000001,2,1334,334,658.125
44.5,3,1333,334,658.125
31.875,6,1330,334,658.125
63.3,6,1330,334,658.125
114.90459654916667,9,1327,334,658.125
0.0,7,1329,334,658.125
220.85000004333332,4,1332,334,658.125
28.760416665833333,7,1329,334,658.125
234.65567765833336,10,1326,334,658.125
173.232236844,13,1323,334,658.125
196.11666666999997,6,1330,334,658.125
206.56666666666666,5,1331,334,658.125
215.18104839000003,6,1330,334,658.125
161.83333333333334,4,1332,334,658.125
0.0,3,1333,334,658.125
112.70416666666668,9,1327,334,658.125
11.666666666666666,8,1328,334,658.125
69.36363635000001,8,1328,334,658.125
36.166666666666664,7,1329,334,658.125
176.72222223166668,9,1327,334,658.125
167.30714285714285,8,1328,334,658.125
93.24444444000001,5,1331,334,658.125
18.25,8,1328,334,658.125
39.74074073333334,3,1333,334,658.125
8.0,3,1333,334,658.125
45.0,6,1330,334,658.125
127.68749999999999,9,1327,334,658.125
120.78333333333333,5,1331,334,658.125
46.76190476190476,8,1328,334,658.125
337.5,7,1329,334,658.125
12.250000000000002,9,1327,334,658.125
70.9396551725,6,1330,334,658.125
40.68421053,3,1333,334,658.125
105.20833333190475,7,1329,334,658.125
174.42647060000002,9,1327,334,658.125
252.67857142857142,10,1326,334,658.125
38.26666666,5,1331,334,658.125
26.0,6,1330,334,658.125
0.0,2,1334,334,658.125
15.5,4,1332,334,658.125
156.5530701725,11,1325,334,658.125
199.23333333333335,3,1333,334,658.125
0.0,0,1336,334,658.125
43.484848486666664,7,1329,334,658.125
114.35416667,8,1328,334,658.125
0.0,7,1329,334,658.125
118.32837301573412,9,1327,334,658.125
68.89655172,5,1331,334,658.125
25.083333333333336,7,1329,334,658.125
48.0,2,1334,334,658.125
44.33333334,8,1328,334,658.125
0.0,2,1334,334,658.125
195.02972922666666,7,1329,334,658.125
82.875,8,1328,334,658.125
70.4375,5,1331,334,658.125
130.3333333,1,1335,334,658.125
211.62187500000002,8,1328,334,658.125
0.0,3,1333,334,658.125
107.84821428238095,11,1325,334,658.125
57.88888889166666,11,1325,334,658.125
202.07449495333333,9,1327,334,658.125
51.0,7,1329,334,658.125
72.026190485,6,1330,334,658.125
12.46875,5,1331,334,658.125
114.16666666666667,10,1326,334,658.125
51.329166666666666,5,1331,334,658.125
30.6,7,1329,334,658.125
39.75,8,1328,334,658.125
15.157142857142858,8,1328,334,658.125
413.92424243333335,6,1330,334,658.125
48.16666666666667,6,1330,334,658.125
310.0,8,1328,334,658.125
79.93936169999999,7,1329,334,658.125
32.28571428535714,7,1329,334,658.125
160.654605265,10,1326,334,658.125
106.1520833325,8,1328,334,658.125
0.0,5,1331,334,658.125
179.9404761904762,9,1327,334,658.125
117.80798916666667,6,1330,334,658.125
277.825,10,1326,334,658.125
0.0,5,1331,334,658.125
26.5,2,1334,334,658.125
0.0,4,1332,334,658.125
102.0,4,1332,334,658.125
92.99999999999999,4,1332,334,658.125
91.53333333333333,3,1333,334,658.125
18.714285714285715,9,1327,334,658.125
13.9,11,1325,334,658.125
119.50000000000001,5,1331,334,658.125
142.8625,10,1326,334,658.125
21.503472223333333,11,1325,334,658.125
33.636363625,6,1330,334,658.125
0.0,9,1327,334,658.125
187.47619047619048,8,1328,334,658.125
