effort,defective,non-defective,benefit,cost
523.5287292252665,195,2032,393,107.08333334
445.17121215337875,11,2216,393,107.08333334
192.311111128,9,2218,393,107.08333334
81.66615384333332,10,2217,393,107.08333334
101.98214285761904,7,2220,393,107.08333334
84.41666666500001,10,2217,393,107.08333334
56.108333332916665,12,2215,393,107.08333334
316.75,11,2216,393,107.08333334
28.25,7,2220,393,107.08333334
45.24999999916667,10,2217,393,107.08333334
212.34649270636362,14,2213,393,107.08333334
70.055,6,2221,393,107.08333334
221.45093795093794,13,2214,393,107.08333334
195.85000000000002,16,2211,393,107.08333334
92.04329005238095,14,2213,393,107.08333334
68.3,5,2222,393,107.08333334
26.570997239285713,14,2213,393,107.08333334
190.0753968211111,10,2217,393,107.08333334
3.8000000000000003,10,2217,393,107.08333334
196.70611876886448,14,2213,393,107.08333334
253.54701597995236,16,2211,393,107.08333334
147.43737375555554,11,2216,393,107.08333334
159.26041666583333,8,2219,393,107.08333334
29.5,16,2211,393,107.08333334
257.95561255257456,19,2208,393,107.08333334
127.36093339358973,13,2214,393,107.08333334
128.558901534,9,2218,393,107.08333334
54.166666666666664,9,2218,393,107.08333334
141.55714285714288,8,2219,393,107.08333334
164.8809121625,8,2219,393,107.08333334
22.0,5,2222,393,107.08333334
85.60131578571429,12,2215,393,107.08333334
41.58611111177778,10,2217,393,107.08333334
102.75925926666666,9,2218,393,107.08333334
304.65,9,2218,393,107.08333334
54.60128205128205,13,2214,393,107.08333334
117.94017957719696,14,2213,393,107.08333334
28.1547619,14,2213,393,107.08333334
74.11538461538461,15,2212,393,107.08333334
93.83333333,6,2221,393,107.08333334
89.59920635,15,2212,393,107.08333334
95.1,8,2219,393,107.08333334
0.0,8,2219,393,107.08333334
36.7,11,2216,393,107.08333334
146.5,7,2220,393,107.08333334
75.3352631577564,15,2212,393,107.08333334
0.0,8,2219,393,107.08333334
57.333333336,10,2217,393,107.08333334
155.475,11,2216,393,107.08333334
46.49999999999999,9,2218,393,107.08333334
115.625,5,2222,393,107.08333334
89.2313492075,12,2215,393,107.08333334
86.03064713064713,14,2213,393,107.08333334
300.772727275,7,2220,393,107.08333334
80.269236318004,16,2211,393,107.08333334
186.97832718269228,14,2213,393,107.08333334
25.953658537,14,2213,393,107.08333334
201.5882395388943,16,2211,393,107.08333334
106.4608424426407,14,2213,393,107.08333334
16.849999999999998,11,2216,393,107.08333334
165.67440476190475,13,2214,393,107.08333334
0.0,12,2215,393,107.08333334
17.370370370000003,9,2218,393,107.08333334
115.04764191833334,6,2221,393,107.08333334
110.82323232333333,10,2217,393,107.08333334
104.25704364666667,16,2211,393,107.08333334
78.47619047619048,7,2220,393,107.08333334
418.0522727233767,14,2213,393,107.08333334
93.14955356583333,12,2215,393,107.08333334
96.15768398335065,15,2212,393,107.08333334
0.0,6,2221,393,107.08333334
0.0,11,2216,393,107.08333334
110.00757575633332,13,2214,393,107.08333334
4.285714285714286,9,2218,393,107.08333334
269.7816244815773,13,2214,393,107.08333334
382.179866331,12,2215,393,107.08333334
28.979906542000002,13,2214,393,107.08333334
27.1500000005,7,2220,393,107.08333334
89.433333334,11,2216,393,107.08333334
60.099999999999994,10,2217,393,107.08333334
56.466771394102565,13,2214,393,107.08333334
11.989872325,10,2217,393,107.08333334
130.38108766142858,11,2216,393,107.08333334
255.37500001583334,14,2213,393,107.08333334
38.67367965314394,12,2215,393,107.08333334
0.0,9,2218,393,107.08333334
99.34077061333333,12,2215,393,107.08333334
37.39970760333333,10,2217,393,107.08333334
82.17857142857143,8,2219,393,107.08333334
72.40549450516119,15,2212,393,107.08333334
410.26190473500003,8,2219,393,107.08333334
174.89761904761906,9,2218,393,107.08333334
120.00863859169414,14,2213,393,107.08333334
29.933333333333334,12,2215,393,107.08333334
17.875,9,2218,393,107.08333334
42.6857142852381,12,2215,393,107.08333334
138.93452380666668,12,2215,393,107.08333334
226.49932949611116,18,2209,393,107.08333334
173.72646519684616,16,2211,393,107.08333334
14.301948052727273,16,2211,393,107.08333334
