benefit,cost
0,0.0
1,212.0
0,0.0
2,85.7875
3,181.1666667
0,0.0
4,276.3333333
5,272.1111111
0,0.0
6,580.0
0,0.0
7,244.3333333
8,580.0
0,0.0
9,531.0
0,0.0
0,0.0
0,0.0
10,581.0000000000001
0,0.0
11,704.3333333
0,0.0
0,0.0
0,0.0
12,1231.0
0,0.0
13,738.5
14,18.0
0,0.0
0,0.0
0,0.0
15,351.0
0,0.0
16,82.8
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
17,289.75
0,0.0
18,607.0
19,26.0
20,148.5
21,178.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
22,0.0
23,0.0
0,0.0
0,0.0
24,0.0
0,0.0
25,220.2666667
0,0.0
26,76.0
27,118.36363639999999
28,79.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
29,55.99999999999999
30,56.0
31,112.25
0,0.0
0,0.0
32,52.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
33,211.3333333
0,0.0
0,0.0
0,0.0
34,60.0
35,168.5
0,0.0
0,0.0
36,127.25
0,0.0
0,0.0
37,0.0
38,49.50000000000001
39,26.5
40,905.0
41,899.0
0,0.0
0,0.0
0,0.0
0,0.0
42,833.0
0,0.0
0,0.0
43,418.5
44,785.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
45,420.5
0,0.0
46,745.0
0,0.0
0,0.0
47,735.0
48,731.0
49,709.9999999999999
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
50,597.0
51,325.0
52,323.0
0,0.0
0,0.0
53,538.0
0,0.0
0,0.0
0,0.0
0,0.0
54,515.0
0,0.0
55,267.99999999999994
0,0.0
56,393.0
0,0.0
0,0.0
57,385.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
58,347.00000000000006
0,0.0
0,0.0
59,486.5
60,266.0
0,0.0
61,263.0
0,0.0
0,0.0
0,0.0
0,0.0
62,52.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
63,256.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,236.0
0,0.0
0,0.0
0,0.0
65,190.99999999999997
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
66,181.0
0,0.0
0,0.0
67,184.0
0,0.0
68,180.0
69,179.0
0,0.0
0,0.0
70,42.50000000000001
71,168.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
72,70.0
73,57.33333333
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
74,139.5
0,0.0
75,20.0
76,46.0
