effort,defective,non-defective,benefit,cost
402.11540425653965,159,3074,223,3148.35
1117.3295093825398,14,3219,223,3148.35
124.7916666625,11,3222,223,3148.35
814.0489157703081,17,3216,223,3148.35
652.995238095238,15,3218,223,3148.35
885.8518315018314,15,3218,223,3148.35
343.6666666666667,6,3227,223,3148.35
739.9357142857143,14,3219,223,3148.35
755.3027827311051,19,3214,223,3148.35
822.152380952381,11,3222,223,3148.35
1618.6821428625,9,3224,223,3148.35
823.4630341880342,13,3220,223,3148.35
733.2416666666667,17,3216,223,3148.35
547.5669642941666,15,3218,223,3148.35
1793.037301592857,8,3225,223,3148.35
243.86111111111111,13,3220,223,3148.35
397.5339105472222,13,3220,223,3148.35
401.9794372627706,14,3219,223,3148.35
255.4999999966667,11,3222,223,3148.35
1088.9368131868132,14,3219,223,3148.35
449.5833333333333,15,3218,223,3148.35
390.13774934311346,17,3216,223,3148.35
623.01386517765,20,3213,223,3148.35
529.5617201426026,25,3208,223,3148.35
542.11998001998,15,3218,223,3148.35
766.1520146520147,15,3218,223,3148.35
194.5,8,3225,223,3148.35
282.1965811854701,18,3215,223,3148.35
112.83015873238095,15,3218,223,3148.35
379.2627922077922,13,3220,223,3148.35
718.7277777777778,14,3219,223,3148.35
466.36850599534125,21,3212,223,3148.35
542.5161198744811,15,3218,223,3148.35
241.05634920634918,14,3219,223,3148.35
566.03214285,14,3219,223,3148.35
833.9309343583334,16,3217,223,3148.35
641.7380952380952,15,3218,223,3148.35
351.67202614379084,19,3214,223,3148.35
592.0188009906759,18,3215,223,3148.35
509.7598510074352,23,3210,223,3148.35
690.9460213208021,22,3210,223,3148.35
538.4563492063492,11,3222,223,3148.35
476.12683150183153,16,3217,223,3148.35
411.4628205128206,19,3214,223,3148.35
360.30357142857144,9,3224,223,3148.35
958.0105003899859,18,3215,223,3148.35
547.8680555666666,12,3221,223,3148.35
580.12222222,16,3217,223,3148.35
620.5557773119046,18,3215,223,3148.35
495.0833333333333,12,3221,223,3148.35
556.8380952380952,16,3217,223,3148.35
555.4078485224281,26,3207,223,3148.35
379.58030306666666,16,3217,223,3148.35
386.72577030812323,17,3216,223,3148.35
737.7671162171162,16,3217,223,3148.35
152.51190476190476,15,3218,223,3148.35
1278.109247237951,15,3218,223,3148.35
684.3404040363636,14,3219,223,3148.35
655.9967320055555,15,3218,223,3148.35
553.6858974692307,14,3219,223,3148.35
472.3815295843073,14,3219,223,3148.35
762.1551136363637,14,3219,223,3148.35
524.547619047619,15,3218,223,3148.35
683.0438034203906,21,3212,223,3148.35
363.19943977686273,23,3210,223,3148.35
246.6417232319193,17,3216,223,3148.35
1004.7136145061263,22,3211,223,3148.35
89.40277777444444,13,3220,223,3148.35
516.1009957325008,14,3219,223,3148.35
500.49752567138194,17,3216,223,3148.35
553.7738095238095,8,3225,223,3148.35
419.3774572649573,18,3215,223,3148.35
142.66666666666666,9,3224,223,3148.35
141.49569893333333,15,3218,223,3148.35
320.3492506332677,23,3210,223,3148.35
556.0519670835997,15,3218,223,3148.35
848.0288670920461,18,3215,223,3148.35
544.1239316211538,15,3218,223,3148.35
827.4204428182757,20,3213,223,3148.35
753.2592592555555,10,3223,223,3148.35
417.3358585858586,14,3219,223,3148.35
159.0,10,3223,223,3148.35
603.5540816285713,12,3221,223,3148.35
908.5909090992425,11,3222,223,3148.35
746.6113721645781,21,3212,223,3148.35
774.1735347985348,14,3219,223,3148.35
880.4111555111556,13,3220,223,3148.35
192.84761904761905,17,3216,223,3148.35
460.8674942904082,23,3210,223,3148.35
826.5179487246154,16,3217,223,3148.35
692.8251292824823,17,3216,223,3148.35
1712.6016482050798,18,3215,223,3148.35
361.0666666666666,10,3223,223,3148.35
1165.5560134141483,15,3218,223,3148.35
411.54309972792953,20,3213,223,3148.35
318.9605435627175,23,3210,223,3148.35
443.24840338969597,19,3214,223,3148.35
362.44846819115213,16,3217,223,3148.35
569.5983516483517,20,3213,223,3148.35
344.6015384615385,17,3216,223,3148.35
