effort,defective,non-defective,benefit,cost
387.5429908807112,181,3976,372,2740.6666666
611.0871794895605,19,4138,372,2740.6666666
1229.1666666666665,15,4142,372,2740.6666666
646.7142857142858,11,4146,372,2740.6666666
550.5416666666666,11,4146,372,2740.6666666
448.71028913333333,23,4134,372,2740.6666666
463.3181818,10,4147,372,2740.6666666
538.3353296280383,27,4130,372,2740.6666666
792.5935184544185,21,4136,372,2740.6666666
321.0402597402597,23,4134,372,2740.6666666
374.951266874131,18,4139,372,2740.6666666
950.860119047619,14,4143,372,2740.6666666
502.7331004755724,20,4136,372,2740.6666666
797.703101505426,20,4137,372,2740.6666666
312.3684188034188,28,4129,372,2740.6666666
356.27582417582414,19,4138,372,2740.6666666
413.75593899760565,24,4133,372,2740.6666666
370.3333333333333,11,4146,372,2740.6666666
478.17407405777783,23,4134,372,2740.6666666
534.0118395493396,18,4139,372,2740.6666666
552.5384615384615,17,4140,372,2740.6666666
810.0219336122617,30,4127,372,2740.6666666
344.1622792036125,29,4128,372,2740.6666666
268.1654008644555,28,4129,372,2740.6666666
1232.7474716221407,20,4137,372,2740.6666666
1061.341789582966,21,4136,372,2740.6666666
511.58467008481716,18,4139,372,2740.6666666
509.2038147451964,23,4134,372,2740.6666666
562.1828042309523,23,4134,372,2740.6666666
996.3542352018826,21,4136,372,2740.6666666
325.32617382617383,18,4139,372,2740.6666666
702.6805555555554,17,4140,372,2740.6666666
364.08510737406164,18,4139,372,2740.6666666
591.4014922985511,23,4134,372,2740.6666666
223.5588624315476,18,4139,372,2740.6666666
1045.2420723954167,21,4136,372,2740.6666666
412.03392857142853,17,4140,372,2740.6666666
1488.4372930954864,18,4139,372,2740.6666666
234.42822636300895,26,4131,372,2740.6666666
752.3020268282351,23,4134,372,2740.6666666
416.3732130832131,27,4130,372,2740.6666666
528.2185619953298,14,4143,372,2740.6666666
495.89214703595655,21,4136,372,2740.6666666
987.3290598290598,19,4138,372,2740.6666666
586.3535369387669,22,4135,372,2740.6666666
590.125643818573,24,4133,372,2740.6666666
813.5011538428205,16,4141,372,2740.6666666
274.70938375350136,21,4136,372,2740.6666666
717.48658008658,16,4141,372,2740.6666666
378.6561282467532,21,4136,372,2740.6666666
1067.0657467532467,16,4141,372,2740.6666666
757.1410724889075,23,4134,372,2740.6666666
1197.0541666666666,16,4141,372,2740.6666666
804.9499177097217,22,4135,372,2740.6666666
463.32894475805205,33,4124,372,2740.6666666
561.75285022931,20,4137,372,2740.6666666
649.1305540434796,27,4130,372,2740.6666666
335.4691391908425,24,4133,372,2740.6666666
433.09575098104506,23,4134,372,2740.6666666
676.6165966481793,17,4140,372,2740.6666666
527.1034146644289,23,4134,372,2740.6666666
779.0445609794094,17,4140,372,2740.6666666
453.71053608227515,23,4134,372,2740.6666666
1204.2941086691087,18,4139,372,2740.6666666
974.5255494082418,20,4137,372,2740.6666666
533.0338723776224,20,4137,372,2740.6666666
185.30392561078835,18,4139,372,2740.6666666
633.6468253968255,22,4135,372,2740.6666666
419.7396846449146,19,4138,372,2740.6666666
391.3840909090909,15,4142,372,2740.6666666
390.0629833092797,22,4135,372,2740.6666666
403.3626262574675,15,4142,372,2740.6666666
656.2089743589744,13,4144,372,2740.6666666
236.4156695119658,17,4140,372,2740.6666666
386.41848567589585,26,4131,372,2740.6666666
498.5645301499578,23,4134,372,2740.6666666
621.3980188774651,21,4136,372,2740.6666666
1011.9065656565655,16,4141,372,2740.6666666
554.3740510710921,24,4133,372,2740.6666666
465.5834470321257,20,4137,372,2740.6666666
848.9290043337662,15,4142,372,2740.6666666
513.951133056344,29,4128,372,2740.6666666
565.028181906828,31,4126,372,2740.6666666
284.07405757895816,26,4131,372,2740.6666666
1090.3175267529339,21,4136,372,2740.6666666
331.23075007955185,17,4140,372,2740.6666666
446.06301104819624,22,4135,372,2740.6666666
1020.739794197031,23,4134,372,2740.6666666
330.46507937063495,21,4136,372,2740.6666666
802.2433469665611,22,4135,372,2740.6666666
587.25,14,4143,372,2740.6666666
143.0740806559434,20,4137,372,2740.6666666
258.62002997003,15,4142,372,2740.6666666
358.72041949517154,26,4131,372,2740.6666666
320.53141025641025,18,4139,372,2740.6666666
659.9716117549451,17,4140,372,2740.6666666
532.1490215871795,23,4134,372,2740.6666666
784.463298736447,23,4134,372,2740.6666666
874.8392857142858,14,4143,372,2740.6666666
570.6428571321428,17,4140,372,2740.6666666
