effort,defective,non-defective,benefit,cost
432.69069011083815,169,2602,638,5663.4761904
1102.4444444444446,13,2758,638,5663.4761904
1223.4761904761906,14,2757,638,5663.4761904
477.69642857142856,14,2757,638,5663.4761904
443.5349206349206,13,2758,638,5663.4761904
893.0462222166666,9,2762,638,5663.4761904
1171.010164141414,15,2756,638,5663.4761904
395.0082417582418,15,2756,638,5663.4761904
116.71168831168832,11,2760,638,5663.4761904
643.8007354840647,28,2743,638,5663.4761904
963.461483305171,19,2752,638,5663.4761904
799.5154761904762,18,2753,638,5663.4761904
529.0666666666666,10,2761,638,5663.4761904
987.6860361860362,18,2753,638,5663.4761904
652.5154040348484,12,2759,638,5663.4761904
680.0212121212123,12,2759,638,5663.4761904
157.91478696741854,19,2752,638,5663.4761904
1125.8487803862806,16,2755,638,5663.4761904
2021.4761904761904,9,2762,638,5663.4761904
352.1341270142857,14,2757,638,5663.4761904
589.7662486206603,20,2751,638,5663.4761904
297.5833333333333,8,2763,638,5663.4761904
815.4367063492064,9,2762,638,5663.4761904
802.9759740259741,16,2755,638,5663.4761904
479.0297619047619,9,2762,638,5663.4761904
740.375,10,2761,638,5663.4761904
152.41666666666666,12,2759,638,5663.4761904
339.0,13,2758,638,5663.4761904
902.2107836577534,15,2756,638,5663.4761904
290.25,6,2765,638,5663.4761904
393.51515152181815,15,2756,638,5663.4761904
328.83947368421053,19,2752,638,5663.4761904
118.66666666,13,2758,638,5663.4761904
425.25811402666665,8,2763,638,5663.4761904
763.2529239860526,21,2750,638,5663.4761904
418.74353448409175,19,2752,638,5663.4761904
646.6777777666667,12,2759,638,5663.4761904
759.3203463203463,12,2759,638,5663.4761904
715.236274509804,18,2753,638,5663.4761904
744.0111111111112,11,2760,638,5663.4761904
525.933134920635,15,2756,638,5663.4761904
856.0234185298702,13,2758,638,5663.4761904
230.2,13,2758,638,5663.4761904
1050.5546627025587,26,2745,638,5663.4761904
185.86698717948718,15,2756,638,5663.4761904
876.4546296333334,18,2753,638,5663.4761904
719.6792065411582,19,2752,638,5663.4761904
601.7178571428572,8,2763,638,5663.4761904
1217.0080447330447,16,2755,638,5663.4761904
676.0275252525253,14,2757,638,5663.4761904
433.8230158688492,20,2751,638,5663.4761904
687.9090333875458,17,2754,638,5663.4761904
482.55555555833337,13,2758,638,5663.4761904
1007.9482142857144,16,2755,638,5663.4761904
871.7171162314019,15,2756,638,5663.4761904
613.0739795928571,17,2754,638,5663.4761904
247.42651515454546,13,2758,638,5663.4761904
467.5825757742424,17,2754,638,5663.4761904
515.4923039871718,14,2757,638,5663.4761904
1233.0,4,2767,638,5663.4761904
1232.8692099567102,15,2756,638,5663.4761904
400.8833333333333,13,2758,638,5663.4761904
399.2007575757576,15,2756,638,5663.4761904
289.3317460333333,22,2749,638,5663.4761904
1223.1787634666666,10,2761,638,5663.4761904
477.13333332999997,15,2756,638,5663.4761904
1022.145238086746,19,2752,638,5663.4761904
64.71538461538461,14,2757,638,5663.4761904
686.4166666666666,15,2756,638,5663.4761904
1353.3452381166667,6,2765,638,5663.4761904
1359.302886002886,11,2760,638,5663.4761904
634.6666666666666,11,2760,638,5663.4761904
244.875,13,2758,638,5663.4761904
369.6008658008658,16,2755,638,5663.4761904
199.6,11,2760,638,5663.4761904
341.16111111111115,10,2761,638,5663.4761904
421.0407509121795,14,2757,638,5663.4761904
285.84723479357467,20,2751,638,5663.4761904
586.9877344809091,15,2756,638,5663.4761904
833.2774447830002,14,2757,638,5663.4761904
1299.18405810333,14,2757,638,5663.4761904
346.25,13,2758,638,5663.4761904
226.63921568823525,20,2751,638,5663.4761904
414.6388888833333,10,2761,638,5663.4761904
106.35384615384616,16,2755,638,5663.4761904
395.27272727272725,18,2753,638,5663.4761904
316.50416666666666,17,2754,638,5663.4761904
730.4731909430438,20,2751,638,5663.4761904
130.41785714285714,12,2759,638,5663.4761904
202.13333333333335,15,2756,638,5663.4761904
594.8969696936364,12,2759,638,5663.4761904
689.6632352941176,17,2754,638,5663.4761904
803.6626050420168,20,2751,638,5663.4761904
523.3666666666667,12,2759,638,5663.4761904
375.01666665833335,14,2757,638,5663.4761904
486.05555555,8,2763,638,5663.4761904
100.30059523571428,18,2753,638,5663.4761904
812.5547619047618,11,2760,638,5663.4761904
248.74893266571428,16,2755,638,5663.4761904
587.6451459496658,24,2747,638,5663.4761904
