effort,defective,non-defective,benefit,cost
545.1197721762614,200,2108,295,3035.6666666
607.5532467532468,11,2298,295,3035.6666666
771.1904761857143,14,2295,295,3035.6666666
376.11410917943425,19,2290,295,3035.6666666
430.9293650793651,14,2295,295,3035.6666666
589.1852737858585,11,2298,295,3035.6666666
156.80169340463456,17,2292,295,3035.6666666
178.73833333333334,11,2298,295,3035.6666666
212.875,7,2302,295,3035.6666666
394.70833333,9,2300,295,3035.6666666
1316.1827200545454,12,2297,295,3035.6666666
518.5333333333333,9,2300,295,3035.6666666
620.6666666666666,10,2299,295,3035.6666666
266.67490842490844,14,2295,295,3035.6666666
312.0833333304762,14,2295,295,3035.6666666
510.85967643467643,14,2295,295,3035.6666666
511.49572649572644,13,2296,295,3035.6666666
542.25,5,2304,295,3035.6666666
248.0,5,2304,295,3035.6666666
352.7543077837195,18,2291,295,3035.6666666
318.68910256410254,16,2293,295,3035.6666666
821.3083333333334,10,2299,295,3035.6666666
390.6021478521478,13,2296,295,3035.6666666
591.3628787878788,16,2293,295,3035.6666666
278.9438492063492,11,2298,295,3035.6666666
701.4705458176046,16,2293,295,3035.6666666
456.2234987346098,14,2295,295,3035.6666666
564.2735209235209,13,2296,295,3035.6666666
512.6777777822223,9,2300,295,3035.6666666
406.86410255320516,13,2296,295,3035.6666666
351.02867405238095,16,2293,295,3035.6666666
711.1435231435231,13,2296,295,3035.6666666
834.3702380952382,10,2299,295,3035.6666666
607.6153806795519,17,2292,295,3035.6666666
445.6666666666667,4,2305,295,3035.6666666
498.63409090000005,10,2299,295,3035.6666666
647.4928571428571,10,2299,295,3035.6666666
540.9706959720849,18,2291,295,3035.6666666
114.41333333333333,8,2301,295,3035.6666666
191.36666666666665,12,2297,295,3035.6666666
567.0740592740593,14,2295,295,3035.6666666
106.50793650238094,13,2296,295,3035.6666666
785.8619047652381,10,2299,295,3035.6666666
454.5970418637085,12,2297,295,3035.6666666
0.0,3,2306,295,3035.6666666
1163.2770833333332,10,2299,295,3035.6666666
149.88480393333333,8,2301,295,3035.6666666
164.3333333416667,10,2299,295,3035.6666666
312.80921855921855,13,2296,295,3035.6666666
788.5143939411256,11,2298,295,3035.6666666
470.1515151515152,11,2298,295,3035.6666666
0.0,4,2305,295,3035.6666666
97.55357142857142,11,2298,295,3035.6666666
428.00000000000006,7,2302,295,3035.6666666
810.0,8,2301,295,3035.6666666
317.36228069333333,11,2298,295,3035.6666666
663.8478397386147,15,2294,295,3035.6666666
228.0,6,2303,295,3035.6666666
351.57142857142856,7,2302,295,3035.6666666
255.90454545,9,2300,295,3035.6666666
626.0400793650795,11,2298,295,3035.6666666
436.77142858,10,2299,295,3035.6666666
413.7777777777778,10,2299,295,3035.6666666
493.2613997128283,11,2298,295,3035.6666666
524.3222222222222,10,2299,295,3035.6666666
495.14285714285717,7,2302,295,3035.6666666
1448.9888889,9,2300,295,3035.6666666
418.8916666666667,10,2299,295,3035.6666666
34.85,13,2296,295,3035.6666666
1020.375,12,2297,295,3035.6666666
443.0,5,2304,295,3035.6666666
716.9404761904763,11,2298,295,3035.6666666
990.522634032634,15,2294,295,3035.6666666
481.4761904761905,15,2294,295,3035.6666666
472.9539682539683,11,2298,295,3035.6666666
752.2050865778888,14,2295,295,3035.6666666
250.94297923186812,14,2295,295,3035.6666666
836.3472222222222,16,2293,295,3035.6666666
1506.5238095238096,9,2300,295,3035.6666666
496.8890257206349,9,2300,295,3035.6666666
277.07404761666663,10,2299,295,3035.6666666
214.04285714619047,11,2298,295,3035.6666666
788.0757575757576,11,2298,295,3035.6666666
758.757107023077,13,2296,295,3035.6666666
578.2899766871795,13,2296,295,3035.6666666
476.3285714238096,8,2301,295,3035.6666666
548.3969696969698,11,2298,295,3035.6666666
290.00000000333335,11,2298,295,3035.6666666
224.35795454545456,12,2297,295,3035.6666666
701.75,6,2303,295,3035.6666666
461.08116883116884,15,2294,295,3035.6666666
40.0,11,2298,295,3035.6666666
631.451479065368,11,2298,295,3035.6666666
304.05,11,2298,295,3035.6666666
331.4021978021978,14,2295,295,3035.6666666
76.0,11,2298,295,3035.6666666
757.1626984124999,11,2298,295,3035.6666666
520.4,7,2302,295,3035.6666666
1046.9763538984128,10,2299,295,3035.6666666
555.1646825238096,9,2300,295,3035.6666666
