effort,defective,non-defective,benefit,cost
372.01932142490136,233,4385,254,986.4
783.0353535270201,24,4595,254,986.4
916.8758639021797,23,4596,254,986.4
200.29570250501374,19,4600,254,986.4
498.1957861887583,30,4589,254,986.4
363.25915702416677,27,4592,254,986.4
510.7290764771826,28,4591,254,986.4
700.4433441131168,18,4601,254,986.4
840.1107142833333,17,4602,254,986.4
950.6809067525899,27,4592,254,986.4
473.7825980603387,22,4597,254,986.4
1410.363453152745,17,4602,254,986.4
652.5631815189786,24,4595,254,986.4
538.0076607090502,21,4598,254,986.4
137.25884977505137,27,4592,254,986.4
220.73313492539683,23,4596,254,986.4
687.3334411127217,27,4592,254,986.4
770.9615883505566,32,4587,254,986.4
516.1482142857142,26,4593,254,986.4
615.8101893494247,32,4587,254,986.4
252.83333333333331,16,4603,254,986.4
616.6225490196078,18,4601,254,986.4
461.9645833333333,23,4596,254,986.4
409.0423160268939,15,4604,254,986.4
499.88931657412047,28,4591,254,986.4
152.68363636363637,16,4603,254,986.4
371.7057433776011,24,4595,254,986.4
785.9824459997096,33,4586,254,986.4
639.8728522534896,25,4594,254,986.4
554.6602743465489,17,4602,254,986.4
484.39790248988095,24,4595,254,986.4
311.8581818168485,29,4590,254,986.4
240.04444444444445,17,4602,254,986.4
217.63809524476187,17,4602,254,986.4
222.55,16,4603,254,986.4
251.8293149627921,18,4601,254,986.4
700.9484096479503,34,4585,254,986.4
667.8087704017629,25,4594,254,986.4
583.5586890718583,34,4585,254,986.4
968.8156181171016,21,4598,254,986.4
739.8033263110435,25,4594,254,986.4
737.4519149554519,31,4588,254,986.4
771.306263903696,29,4590,254,986.4
192.93892774195805,18,4601,254,986.4
441.79252136474355,27,4592,254,986.4
739.2780022656932,27,4592,254,986.4
413.1864481839546,21,4598,254,986.4
1342.7693087661762,28,4591,254,986.4
886.8963787438051,20,4599,254,986.4
352.18787878484846,18,4601,254,986.4
393.12113970588234,22,4597,254,986.4
354.42502469196705,22,4597,254,986.4
428.4469696969697,17,4602,254,986.4
1029.1536739344544,29,4590,254,986.4
570.027233563115,27,4592,254,986.4
436.21581196581195,19,4600,254,986.4
925.3240740777776,16,4603,254,986.4
527.447023808631,22,4597,254,986.4
820.0546398057387,18,4601,254,986.4
733.7039786902675,23,4596,254,986.4
363.64523809309526,22,4597,254,986.4
632.4616499582289,25,4594,254,986.4
787.2032602154787,35,4584,254,986.4
775.4303688141923,27,4592,254,986.4
319.76382876753246,25,4594,254,986.4
927.8349310794487,28,4591,254,986.4
1151.5367149825076,25,4594,254,986.4
509.61839067540825,23,4596,254,986.4
1096.7226190455358,22,4597,254,986.4
665.4419017538808,25,4594,254,986.4
445.836231884058,23,4596,254,986.4
862.6793047731809,26,4593,254,986.4
796.1958997323691,26,4593,254,986.4
957.133555314081,21,4598,254,986.4
426.3581649868687,16,4603,254,986.4
776.6319079990031,26,4593,254,986.4
381.0986111166667,23,4596,254,986.4
301.1429271708684,23,4596,254,986.4
1323.0234817131127,23,4596,254,986.4
304.52235819286324,25,4594,254,986.4
1198.1871706559361,23,4596,254,986.4
391.63575416240826,22,4597,254,986.4
221.44112554112553,21,4598,254,986.4
527.4928296098252,24,4595,254,986.4
602.9514661573448,23,4596,254,986.4
549.0628697702308,21,4598,254,986.4
808.0809932641413,33,4586,254,986.4
1058.4499999999998,21,4598,254,986.4
457.7441013565413,26,4593,254,986.4
892.6616509463194,32,4587,254,986.4
655.6392230753497,25,4594,254,986.4
511.3001345275528,31,4588,254,986.4
390.2793323807256,21,4598,254,986.4
177.6,20,4599,254,986.4
186.02315593745098,21,4598,254,986.4
266.4,15,4604,254,986.4
690.289192677079,23,4596,254,986.4
249.13067226890757,22,4597,254,986.4
1541.5114099055868,24,4595,254,986.4
253.59166666666667,19,4600,254,986.4
