effort,defective,non-defective,benefit,cost
398.3942079725817,209,1638,168,674.0952381
524.5,9,1838,168,674.0952381
485.0,5,1842,168,674.0952381
930.7516329929292,12,1835,168,674.0952381
767.5,4,1843,168,674.0952381
384.025,5,1842,168,674.0952381
521.0,9,1838,168,674.0952381
281.17285714285714,14,1833,168,674.0952381
183.95892857142857,17,1830,168,674.0952381
895.1666666666666,6,1841,168,674.0952381
324.0,8,1839,168,674.0952381
499.0,12,1835,168,674.0952381
130.125,9,1838,168,674.0952381
736.9999999999999,6,1841,168,674.0952381
392.54545454545456,12,1835,168,674.0952381
211.62903226666668,10,1837,168,674.0952381
508.9283189005411,13,1834,168,674.0952381
589.7559523809523,10,1837,168,674.0952381
171.32,12,1835,168,674.0952381
696.039141411111,12,1835,168,674.0952381
255.1726190476191,9,1838,168,674.0952381
194.42647059999996,13,1834,168,674.0952381
223.77735042735043,13,1834,168,674.0952381
634.202380952381,10,1837,168,674.0952381
95.5,8,1839,168,674.0952381
1236.5,5,1842,168,674.0952381
688.2619047619048,9,1838,168,674.0952381
168.36666666666665,8,1839,168,674.0952381
0.0,3,1844,168,674.0952381
292.00555555555553,12,1835,168,674.0952381
0.0,7,1840,168,674.0952381
144.9107142857143,12,1835,168,674.0952381
269.22916667777776,12,1835,168,674.0952381
338.6904761904762,9,1838,168,674.0952381
480.68888888888887,10,1837,168,674.0952381
281.6666666666667,5,1842,168,674.0952381
770.3333333333333,5,1842,168,674.0952381
429.1038961038961,12,1835,168,674.0952381
308.4166666666667,12,1835,168,674.0952381
585.8333333333334,6,1841,168,674.0952381
891.4440476190476,7,1840,168,674.0952381
281.26984126650797,13,1834,168,674.0952381
230.4,9,1838,168,674.0952381
0.0,6,1841,168,674.0952381
400.7916666666667,9,1838,168,674.0952381
1238.5833333166668,7,1840,168,674.0952381
295.9121212121212,14,1833,168,674.0952381
77.66666666666667,11,1836,168,674.0952381
187.92698413174602,10,1837,168,674.0952381
186.42857142857144,8,1839,168,674.0952381
414.681746031746,12,1835,168,674.0952381
634.375,11,1836,168,674.0952381
809.2678571428571,8,1839,168,674.0952381
555.6412698566667,7,1840,168,674.0952381
590.0277777777778,9,1838,168,674.0952381
852.0,7,1840,168,674.0952381
386.9166666666667,10,1837,168,674.0952381
367.0,6,1841,168,674.0952381
104.70000000000002,10,1837,168,674.0952381
527.1999999999999,6,1841,168,674.0952381
566.3035714285714,10,1837,168,674.0952381
307.33333333333337,6,1841,168,674.0952381
344.8511904761905,12,1835,168,674.0952381
749.8253968212301,9,1838,168,674.0952381
324.82678571428573,10,1837,168,674.0952381
571.1875,14,1833,168,674.0952381
433.0,6,1841,168,674.0952381
258.8333333333333,7,1840,168,674.0952381
358.6935484,11,1836,168,674.0952381
381.6637362637362,18,1829,168,674.0952381
305.9047619,8,1839,168,674.0952381
78.08333333333333,10,1837,168,674.0952381
583.0065656565656,11,1836,168,674.0952381
329.0333333166667,6,1841,168,674.0952381
503.6166666666667,5,1842,168,674.0952381
162.66666666666666,7,1840,168,674.0952381
0.0,6,1841,168,674.0952381
488.16666670000006,5,1842,168,674.0952381
492.0000000333333,9,1838,168,674.0952381
845.8833333333332,8,1839,168,674.0952381
718.7698412698412,9,1838,168,674.0952381
114.86666666000002,8,1839,168,674.0952381
56.74999999999999,6,1841,168,674.0952381
301.04444443333335,10,1837,168,674.0952381
774.6666666666667,8,1839,168,674.0952381
486.92777776666674,6,1841,168,674.0952381
392.66666666666663,3,1844,168,674.0952381
391.6150793650794,10,1837,168,674.0952381
715.1636363636363,11,1836,168,674.0952381
301.21518758661614,12,1835,168,674.0952381
289.2839285714286,10,1837,168,674.0952381
824.2851731527098,14,1833,168,674.0952381
485.66666666666663,7,1840,168,674.0952381
340.91666666666663,9,1838,168,674.0952381
459.9666666666667,10,1837,168,674.0952381
737.0833333333334,8,1839,168,674.0952381
240.50833333333333,8,1839,168,674.0952381
564.25,10,1837,168,674.0952381
307.84523809523813,11,1836,168,674.0952381
249.1904762,10,1837,168,674.0952381
