effort,defective,non-defective,benefit,cost
834.6857462305757,197,3497,222,6296.1333333
767.7876769832584,18,3677,222,6296.1333333
779.4718614905482,15,3680,222,6296.1333333
530.6984752090016,22,3673,222,6296.1333333
615.0462454295788,16,3679,222,6296.1333333
432.1842105221491,19,3676,222,6296.1333333
1201.034642880451,19,3676,222,6296.1333333
339.5869047619048,15,3680,222,6296.1333333
1092.7660839205482,17,3678,222,6296.1333333
181.98529411764707,17,3678,222,6296.1333333
920.5403902050833,19,3676,222,6296.1333333
576.0387616670711,23,3672,222,6296.1333333
619.9316870629372,13,3682,222,6296.1333333
341.2414027149322,21,3674,222,6296.1333333
585.5224358974359,17,3678,222,6296.1333333
499.28809523809525,15,3680,222,6296.1333333
242.93088924963925,17,3678,222,6296.1333333
438.41649569989033,23,3672,222,6296.1333333
668.0322344296704,20,3675,222,6296.1333333
195.0,19,3676,222,6296.1333333
1077.490075622659,19,3676,222,6296.1333333
475.91988305811833,23,3672,222,6296.1333333
598.7628968253968,21,3674,222,6296.1333333
801.4814560465201,17,3678,222,6296.1333333
584.8346986346987,19,3676,222,6296.1333333
1001.6999999916667,15,3680,222,6296.1333333
453.431789044289,17,3678,222,6296.1333333
372.99380952222225,25,3670,222,6296.1333333
462.92216515785356,29,3666,222,6296.1333333
497.5144777598559,17,3678,222,6296.1333333
907.8595998686557,22,3673,222,6296.1333333
636.5002976190477,17,3678,222,6296.1333333
396.43227007086654,19,3676,222,6296.1333333
1222.48733047669,13,3682,222,6296.1333333
252.2478070175439,26,3669,222,6296.1333333
933.4887763917369,23,3672,222,6296.1333333
470.1484848505682,16,3679,222,6296.1333333
458.62323233989906,22,3673,222,6296.1333333
176.32777777777778,12,3683,222,6296.1333333
885.7320273674965,24,3671,222,6296.1333333
332.2091134717038,20,3675,222,6296.1333333
916.5824016509058,24,3671,222,6296.1333333
552.0873015928571,15,3680,222,6296.1333333
429.42402145646463,22,3673,222,6296.1333333
403.958745348219,20,3675,222,6296.1333333
976.2660256410256,21,3674,222,6296.1333333
755.9293956077288,15,3680,222,6296.1333333
661.3637337636798,28,3667,222,6296.1333333
269.3235042735043,19,3676,222,6296.1333333
218.6643285418765,20,3675,222,6296.1333333
634.0337301583334,15,3680,222,6296.1333333
858.830518304538,21,3674,222,6296.1333333
566.8115226043319,20,3675,222,6296.1333333
1394.0000000166667,17,3678,222,6296.1333333
422.64373278484845,18,3677,222,6296.1333333
268.9621212083333,12,3683,222,6296.1333333
564.4944541680652,16,3679,222,6296.1333333
480.9349587010857,32,3663,222,6296.1333333
517.8465811965812,18,3677,222,6296.1333333
499.4908424908425,13,3682,222,6296.1333333
411.73826530714285,18,3677,222,6296.1333333
681.6952381,12,3683,222,6296.1333333
624.9677401488248,18,3677,222,6296.1333333
116.54166666666666,9,3686,222,6296.1333333
841.9883116883116,15,3680,222,6296.1333333
805.1795634941469,18,3677,222,6296.1333333
753.2031746031746,15,3680,222,6296.1333333
296.40839466456936,19,3676,222,6296.1333333
952.531043951099,15,3680,222,6296.1333333
658.3924934514804,17,3678,222,6296.1333333
468.21603185894344,19,3676,222,6296.1333333
77.72916666666666,19,3676,222,6296.1333333
616.2372472255777,23,3672,222,6296.1333333
458.5956394653219,23,3672,222,6296.1333333
1153.754528355844,18,3677,222,6296.1333333
426.59468253968254,16,3679,222,6296.1333333
378.44549894852923,22,3673,222,6296.1333333
616.6718124041782,19,3676,222,6296.1333333
1002.4878842692405,25,3670,222,6296.1333333
296.61613467766426,32,3663,222,6296.1333333
479.03888887,15,3680,222,6296.1333333
343.6035714285714,17,3678,222,6296.1333333
694.5711664152841,21,3674,222,6296.1333333
738.1657828234811,22,3673,222,6296.1333333
964.7002631037594,24,3671,222,6296.1333333
297.75,15,3680,222,6296.1333333
401.635720346671,17,3678,222,6296.1333333
430.84622508974354,18,3677,222,6296.1333333
208.91785714285714,16,3679,222,6296.1333333
910.3152925453486,24,3671,222,6296.1333333
303.04479548388275,21,3674,222,6296.1333333
570.1381767339179,19,3676,222,6296.1333333
1029.7443132178635,19,3676,222,6296.1333333
612.6438052097902,18,3677,222,6296.1333333
1287.9158730219913,19,3676,222,6296.1333333
469.37171086028275,28,3667,222,6296.1333333
460.0271104095238,16,3679,222,6296.1333333
376.3781604776901,21,3674,222,6296.1333333
597.4048618050524,15,3680,222,6296.1333333
1640.2222222188889,10,3685,222,6296.1333333
