effort,defective,non-defective,benefit,cost
525.0434520286574,191,1193,216,1232.6666667
704.0,4,1381,216,1232.6666667
477.01111110694444,10,1375,216,1232.6666667
298.75,3,1382,216,1232.6666667
10.0,5,1380,216,1232.6666667
40.0,3,1382,216,1232.6666667
590.0,4,1381,216,1232.6666667
355.25,6,1379,216,1232.6666667
227.20833333333331,9,1376,216,1232.6666667
402.44047619047626,7,1378,216,1232.6666667
820.8666666666666,11,1374,216,1232.6666667
755.4333333333334,9,1376,216,1232.6666667
265.7266666666667,5,1380,216,1232.6666667
951.5833333333333,4,1381,216,1232.6666667
62.0,4,1381,216,1232.6666667
6.8,5,1380,216,1232.6666667
625.7500000166667,8,1377,216,1232.6666667
939.7666666733332,6,1379,216,1232.6666667
648.0833333333334,7,1378,216,1232.6666667
1147.5962121212121,11,1374,216,1232.6666667
324.3333333333333,8,1377,216,1232.6666667
5.0,5,1380,216,1232.6666667
869.33333335,3,1382,216,1232.6666667
158.47222222222223,10,1375,216,1232.6666667
554.5268817333333,6,1379,216,1232.6666667
222.2904761904762,7,1378,216,1232.6666667
169.4,10,1375,216,1232.6666667
375.6071428619047,8,1377,216,1232.6666667
471.86190477857144,8,1377,216,1232.6666667
0.0,6,1379,216,1232.6666667
267.45833333333337,8,1377,216,1232.6666667
853.6619047619048,7,1378,216,1232.6666667
969.8333333333334,5,1380,216,1232.6666667
567.5000000333333,4,1381,216,1232.6666667
866.3714285714285,7,1378,216,1232.6666667
136.30714285714285,8,1377,216,1232.6666667
192.33333333333334,4,1381,216,1232.6666667
286.1666666666667,8,1377,216,1232.6666667
6.2,6,1379,216,1232.6666667
0.0,4,1381,216,1232.6666667
227.0,6,1379,216,1232.6666667
319.9,7,1378,216,1232.6666667
116.5,6,1379,216,1232.6666667
1313.5,6,1379,216,1232.6666667
122.14333333333333,11,1374,216,1232.6666667
1122.0,4,1381,216,1232.6666667
331.60416665,6,1379,216,1232.6666667
281.416666675,4,1381,216,1232.6666667
179.25,9,1376,216,1232.6666667
387.5238095238095,9,1376,216,1232.6666667
283.0,3,1382,216,1232.6666667
306.5416666708333,10,1375,216,1232.6666667
370.6111111166667,7,1378,216,1232.6666667
637.0,9,1376,216,1232.6666667
468.70833335000003,6,1379,216,1232.6666667
768.3333333166668,6,1379,216,1232.6666667
187.45634921190478,8,1377,216,1232.6666667
155.00000003333335,7,1378,216,1232.6666667
102.42857142857143,7,1378,216,1232.6666667
403.7184343573232,11,1374,216,1232.6666667
309.575,8,1377,216,1232.6666667
93.83333333333333,6,1379,216,1232.6666667
308.5,5,1380,216,1232.6666667
130.75,1,1384,216,1232.6666667
21.666666666666664,5,1380,216,1232.6666667
549.4900793666667,9,1376,216,1232.6666667
240.5,3,1382,216,1232.6666667
9.0,8,1377,216,1232.6666667
363.75,8,1377,216,1232.6666667
608.75,7,1378,216,1232.6666667
604.3333333333333,6,1379,216,1232.6666667
260.66666666666663,6,1379,216,1232.6666667
378.25,4,1381,216,1232.6666667
192.49242424545454,11,1374,216,1232.6666667
107.6875,8,1377,216,1232.6666667
287.9285714202381,7,1378,216,1232.6666667
393.0,5,1380,216,1232.6666667
151.46666667,7,1378,216,1232.6666667
253.7063491952381,8,1377,216,1232.6666667
545.6666666666666,6,1379,216,1232.6666667
1269.4666666833332,5,1380,216,1232.6666667
500.4848484666666,7,1378,216,1232.6666667
533.025,5,1380,216,1232.6666667
369.4285714285714,9,1376,216,1232.6666667
215.3,10,1375,216,1232.6666667
285.20833333333337,5,1380,216,1232.6666667
369.25,6,1379,216,1232.6666667
147.12857142857143,7,1378,216,1232.6666667
322.6777777777778,9,1376,216,1232.6666667
418.47222222222223,9,1376,216,1232.6666667
0.0,5,1380,216,1232.6666667
422.82738093750004,9,1376,216,1232.6666667
348.33333332666666,7,1378,216,1232.6666667
460.2500000166666,7,1378,216,1232.6666667
1367.5,3,1382,216,1232.6666667
446.67857142857144,7,1378,216,1232.6666667
174.42857142857142,14,1371,216,1232.6666667
0.0,5,1380,216,1232.6666667
0.0,5,1380,216,1232.6666667
355.666666675,5,1380,216,1232.6666667
