effort,defective,non-defective,benefit,cost
417.49935556372515,202,2106,143,1565.0
309.2098290598291,13,2296,143,1565.0
1339.1770833333335,8,2301,143,1565.0
650.6023809523809,8,2301,143,1565.0
1065.6833333333334,12,2297,143,1565.0
1023.2748015839682,10,2299,143,1565.0
404.69444444444446,16,2293,143,1565.0
983.5428571428571,10,2299,143,1565.0
526.436507936508,10,2299,143,1565.0
488.3861111111111,18,2291,143,1565.0
642.3904761904762,12,2297,143,1565.0
611.7969696969697,14,2295,143,1565.0
1146.675,13,2296,143,1565.0
146.08585858585857,12,2297,143,1565.0
475.54502164502156,14,2295,143,1565.0
399.6646043787247,16,2293,143,1565.0
662.9333333333334,12,2297,143,1565.0
377.0052308718976,11,2298,143,1565.0
349.4,5,2304,143,1565.0
92.77142857999999,12,2297,143,1565.0
324.2057359331169,17,2292,143,1565.0
721.9166666666666,10,2299,143,1565.0
160.81944444444443,13,2296,143,1565.0
388.6488095238095,17,2292,143,1565.0
594.0,10,2299,143,1565.0
24.666666666666664,7,2302,143,1565.0
725.9189393939395,16,2293,143,1565.0
190.05555555555557,11,2298,143,1565.0
348.9060185288889,17,2292,143,1565.0
1300.404437236104,11,2298,143,1565.0
527.5798616377302,17,2292,143,1565.0
742.5846153929488,13,2296,143,1565.0
325.9013605380953,9,2300,143,1565.0
328.73928570952376,10,2299,143,1565.0
533.6805555555555,9,2300,143,1565.0
121.01904762333334,11,2298,143,1565.0
670.9293137308473,18,2291,143,1565.0
394.265873015873,14,2295,143,1565.0
64.66666667,14,2295,143,1565.0
483.40000000833334,15,2294,143,1565.0
516.7833333277779,11,2298,143,1565.0
267.6875,8,2301,143,1565.0
275.8,10,2299,143,1565.0
559.7969780219779,13,2296,143,1565.0
519.1528756896105,14,2295,143,1565.0
928.6923076923077,13,2296,143,1565.0
149.0,6,2303,143,1565.0
677.6666666666666,13,2296,143,1565.0
483.6194805170996,14,2295,143,1565.0
246.83333333333334,9,2300,143,1565.0
