benefit,cost
0,0.0
1,212.0
0,0.0
2,85.7875
3,181.1666667
0,0.0
4,276.3333333
5,272.1111111
0,0.0
0,0.0
0,0.0
0,0.0
6,580.0
7,438.5
8,531.0
9,534.0
0,0.0
10,0.0
0,0.0
0,0.0
0,0.0
0,0.0
11,836.5
0,0.0
0,0.0
12,0.0
13,738.5
14,18.0
15,18.0
0,0.0
16,55.08080808
0,0.0
17,29.000000000000004
0,0.0
0,0.0
18,26.666666669999998
19,674.5
0,0.0
0,0.0
20,233.0
21,289.75
0,0.0
22,607.0
0,0.0
23,148.50000000000003
0,0.0
24,726.0
0,0.0
0,0.0
0,0.0
25,150.99999999999997
26,748.5
27,55.00000000000001
28,0.0
0,0.0
29,176.3333333
30,0.0
31,0.0
32,78.0
33,220.2666667
34,257.0
35,76.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
36,46.0
0,0.0
37,56.0
0,0.0
38,54.0
0,0.0
0,0.0
39,56.0
0,0.0
0,0.0
40,171.4285714
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
41,60.0
0,0.0
0,0.0
0,0.0
42,127.25
0,0.0
43,71.5
44,0.0
0,0.0
45,26.5
0,0.0
0,0.0
46,457.0
0,0.0
0,0.0
47,882.0
0,0.0
48,784.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
49,228.5
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
50,420.5
51,763.0
0,0.0
0,0.0
52,734.9999999999999
0,0.0
53,731.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
54,325.0
0,0.0
55,319.5
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
56,515.0
0,0.0
57,515.0
58,268.0
0,0.0
0,0.0
59,383.0
0,0.0
0,0.0
0,0.0
60,559.5
0,0.0
0,0.0
61,373.99999999999994
0,0.0
62,347.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
63,267.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,251.0
0,0.0
65,220.50000000000003
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
66,239.0
0,0.0
0,0.0
67,236.0
0,0.0
0,0.0
68,208.3333333
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
69,188.0
70,223.75
0,0.0
71,182.0
72,181.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
73,179.0
0,0.0
0,0.0
74,42.5
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
75,171.00000000000003
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
76,139.5
0,0.0
0,0.0
0,0.0
